p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.33678975770728e-20	-0.921921725683412	0.992	0.928	6.54527014073585e-16	5	Inx2
8.52369075601165e-20	-1.00280483701054	0.947	0.976	8.80412018188443e-16	5	psq
1.3497654501612e-19	0.479419182351166	0.295	0.075	1.3941727334715e-15	5	CG11168
1.69199921371754e-19	-0.769485658335561	0.045	0.464	1.74766598784884e-15	5	jbug
1.70095169903803e-19	0.710774911743539	0.553	0.239	1.75691300993639e-15	5	Plp
2.01934890835498e-19	-0.794023564896648	0.614	0.866	2.08578548743986e-15	5	Cirl
3.03673546696725e-19	-1.25788425966572	0.47	0.795	3.13664406383047e-15	5	miple1
3.05774466859705e-19	0.503001456525152	0.379	0.114	3.15834446819389e-15	5	CG5167
3.18863589649619e-19	0.668968039330795	0.917	0.757	3.29354201749091e-15	5	CG34132
3.36004537131041e-19	-1.03226514931395	0.5	0.78	3.47059086402652e-15	5	S
4.09223866028116e-19	-0.918025965986269	0.174	0.595	4.22687331220441e-15	5	CG17032
4.15789415998618e-19	0.795364616648534	0.5	0.2	4.29468887784973e-15	5	unc-5
4.2420290075996e-19	-0.996535131211674	0.379	0.724	4.38159176194962e-15	5	plum
4.41952702505765e-19	0.537942978468259	0.985	0.977	4.56492946418205e-15	5	cathD
5.36391582731695e-19	-0.521898260845837	0.985	0.993	5.54038865803567e-15	5	Nipped-B
6.22612789749769e-19	-1.22220662973066	0.061	0.461	6.43096750532536e-15	5	obst-A
6.50360546867543e-19	0.691236264123933	0.992	0.998	6.71757408859485e-15	5	Rab11
7.13174256717718e-19	-0.731864722473341	0.03	0.429	7.36637689763731e-15	5	grnd
7.61007733003093e-19	-1.02150759722801	0.023	0.424	7.86044887418894e-15	5	frm
8.75401472272372e-19	-0.818840995315984	0.856	0.953	9.04202180710133e-15	5	CG10077
1.05774874858317e-18	-0.910579653718772	0.386	0.721	1.09254868241156e-14	5	CG11686
1.12274151928448e-18	0.499967962657318	1	0.983	1.15967971526894e-14	5	Scsalpha
1.13599814111443e-18	1.41807517019013	0.788	0.588	1.17337247995709e-14	5	aPKC
1.40478317585911e-18	-0.701142795991093	0.75	0.941	1.45100054234488e-14	5	Psc
1.45234907181298e-18	-0.699870818418147	0.053	0.456	1.50013135627563e-14	5	PKD
1.58071308184358e-18	-0.715660846565977	0.03	0.424	1.63271854223623e-14	5	modSP
1.71743563112575e-18	0.749986234935408	0.636	0.332	1.77393926338979e-14	5	PH4alphaEFB
2.34059335949132e-18	-1.05469917426567	0.962	0.982	2.41759888101858e-14	5	hdc
2.58751160795898e-18	0.642389974532828	0.992	0.953	2.67264073986084e-14	5	scu
2.99253400469837e-18	0.631373311130425	0.47	0.184	3.09098837345294e-14	5	glob1
3.77930056185742e-18	0.595136145013481	0.879	0.634	3.90363955034253e-14	5	GstT1
3.99249706323029e-18	-0.720051701837281	0.902	0.962	4.12385021661056e-14	5	CG11138
4.28214967745801e-18	0.25228499838413	1	1	4.42303240184638e-14	5	RpL36A
4.61616750769876e-18	0.643252778899355	0.886	0.616	4.76803941870205e-14	5	CG17508
5.74480585692054e-18	-1.27496296141632	0.864	0.95	5.93380996961323e-14	5	brat
6.21801849767449e-18	-0.871560038639744	0.023	0.416	6.42259130624798e-14	5	CG42268
6.23727277310291e-18	0.505420270825989	1	0.994	6.44247904733799e-14	5	CCT5
6.99337954328667e-18	-0.764251975701592	0.97	0.972	7.2234617302608e-14	5	N
7.06906865570968e-18	0.732288982700824	0.485	0.185	7.30164101448253e-14	5	sda
7.75055675495009e-18	0.539821279567014	0.864	0.512	8.00555007218795e-14	5	GstD3
8.83508042717237e-18	-1.55514693033632	0.144	0.525	9.12575457322635e-14	5	CG4374
9.28216844840121e-18	-0.78385141071527	0.045	0.436	9.58755179035361e-14	5	chas
9.3261450772105e-18	0.577717117333432	0.947	0.743	9.63297525025073e-14	5	Vps60
1.00230902608552e-17	-0.672281351566819	0.833	0.92	1.03528499304373e-13	5	Tina-1
1.08566937928813e-17	0.588896902452933	0.909	0.665	1.12138790186671e-13	5	AnxB11
1.12894427033909e-17	0.489822628769279	1	1	1.16608653683325e-13	5	tsr
1.26382737473085e-17	1.79455923406314	0.788	0.764	1.30540729535949e-13	5	CG9628
1.36912851059241e-17	0.561616684886981	0.53	0.229	1.4141728385909e-13	5	ITP
1.42622947642153e-17	0.549510248440919	0.439	0.153	1.4731524261958e-13	5	CG8646
1.57990154636614e-17	1.06923942681109	0.674	0.356	1.63188030724159e-13	5	CG1648
1.89441823738562e-17	0.804363210101558	0.795	0.567	1.9567445973956e-13	5	nuf
1.89994560604485e-17	-1.42511784143871	0.136	0.517	1.96245381648373e-13	5	Spn43Aa
2.16189407375912e-17	-1.15582117857203	0.061	0.442	2.2330203887858e-13	5	CR43314
2.55440306477976e-17	-0.809396853933448	0.152	0.521	2.63844292561101e-13	5	ihog
3.24360370517229e-17	3.19746627179343	0.386	0.145	3.35031826707246e-13	5	CG15449
3.3873138467924e-17	-0.905800830805176	0.977	0.989	3.49875647235187e-13	5	lola
3.39859674907178e-17	1.05953871606819	0.47	0.206	3.51041058211625e-13	5	SP2637
3.78734029391269e-17	-1.12521024755851	0.03	0.412	3.91194378958242e-13	5	tfc
4.63582074865939e-17	-0.560387508874124	1	0.999	4.78833925129029e-13	5	Syp
4.64731697342134e-17	-0.705836655258522	0.667	0.867	4.8002137018469e-13	5	E(bx)
5.22972299181922e-17	0.793520358806037	0.432	0.151	5.40178087825007e-13	5	svp
8.31116627806841e-17	0.798896954131058	0.712	0.437	8.58460364861686e-13	5	spri
8.66499836339305e-17	-0.575997922864654	0.894	0.959	8.95007680954868e-13	5	CG14478
9.14225351327391e-17	-0.802990245550674	0.061	0.432	9.44303365386062e-13	5	Shroom
1.06499496739738e-16	-0.640297192926053	0.727	0.906	1.10003330182476e-12	5	Ncoa6
1.09118985202764e-16	-0.680126456140242	0.038	0.407	1.12708999815935e-12	5	ASPP
1.09787389340169e-16	-0.658072157040434	0.947	0.981	1.13399394449461e-12	5	AGO1
1.2613332591061e-16	-0.988855181938037	0.038	0.408	1.30283112333069e-12	5	CG3777
1.31950120545436e-16	1.10924704916265	0.705	0.483	1.36291279511381e-12	5	babos
1.56967679925036e-16	-1.21288533559207	0.235	0.564	1.62131916594569e-12	5	CG42747
1.66839346043204e-16	-0.6267088637668	0.038	0.404	1.72328360528026e-12	5	CG1806
1.85472168171418e-16	0.344404681397299	0.992	0.998	1.91574202504258e-12	5	Jupiter
2.19675841181333e-16	-0.73986109345657	0.008	0.364	2.26903176356199e-12	5	CG12814
2.38761031277216e-16	-0.757690466343254	0.045	0.409	2.46616269206237e-12	5	CG13676
2.62164775164694e-16	-0.704418659276403	0.03	0.396	2.70789996267612e-12	5	sas
3.08378002234191e-16	0.536968033262874	0.561	0.267	3.18523638507696e-12	5	Hmgs
3.21800348449449e-16	-0.77541830239059	0.409	0.719	3.32387579913436e-12	5	CG6959
3.22687599254152e-16	-1.07998160910883	0.068	0.43	3.33304021269613e-12	5	CG9427
3.63395420514581e-16	0.612939220797768	0.932	0.823	3.75351129849511e-12	5	viaf
3.85704695365846e-16	0.766002164897317	0.477	0.192	3.98394379843382e-12	5	fend
4.10356291205019e-16	0.599138269485524	0.879	0.7	4.23857013185664e-12	5	mtSSB
4.74777762076276e-16	-0.590239260997359	0.045	0.406	4.90397950448586e-12	5	Kul
5.13571227954973e-16	-1.19678468760852	0.03	0.386	5.30467721354692e-12	5	Nep2
5.80614454035532e-16	-0.709631954916042	0.03	0.386	5.99716669573301e-12	5	CG31121
5.98229271763696e-16	-0.595394401231797	0.008	0.359	6.17911014804722e-12	5	fus
6.21737056281807e-16	-0.533772941286113	0.78	0.938	6.42192205433479e-12	5	Su(Tpl)
6.30521439491324e-16	0.925014378688576	0.356	0.125	6.51265594850588e-12	5	CG32354
6.37720003363157e-16	-0.820718732138532	0.697	0.879	6.58700991473805e-12	5	CG43759
7.0095982677473e-16	-1.37157587735414	0.053	0.406	7.24021405075619e-12	5	CG17549
7.24653962594546e-16	0.569124343265113	0.955	0.841	7.48495077963907e-12	5	Sep1
8.42899110368686e-16	-0.903559801076186	0.045	0.402	8.70630491099815e-12	5	CG8740
9.96139184993408e-16	-0.544846631238778	0.962	0.986	1.02891216417969e-11	5	MED26
1.13421548414214e-15	-0.797949758180738	0.038	0.394	1.17153117357041e-11	5	qsm
1.21951642826111e-15	-1.12157455233193	0.023	0.371	1.2596385187509e-11	5	Cda4
1.21966456771672e-15	1.3073121164561	0.841	0.692	1.2597915319946e-11	5	Sirup
1.22961879595304e-15	-1.46965447835341	0.061	0.408	1.27007325433989e-11	5	CG3961
1.25575750992772e-15	-0.688135588457335	0.402	0.725	1.29707193200434e-11	5	slgA
1.54091114809916e-15	-1.19286969060547	0.121	0.466	1.59160712487162e-11	5	pk
1.56374549225432e-15	-1.16478176244683	0.25	0.583	1.61519271894949e-11	5	CR46006
1.60652876529102e-15	0.641470624389013	0.962	0.945	1.6593835616691e-11	5	Rab5
1.67225688050644e-15	0.830864582835044	0.447	0.184	1.7272741318751e-11	5	Mmp1
1.90824431015565e-15	0.408718702692237	0.303	0.093	1.97102554795977e-11	5	mol
2.15676838144193e-15	-0.49403086189218	0.985	0.997	2.22772606119137e-11	5	Pep
2.23285160268531e-15	-0.644708061382347	0.015	0.356	2.30631242041366e-11	5	CG18507
2.2905689936891e-15	-0.629835430197598	0.008	0.346	2.36592871358147e-11	5	dsx
2.88757207045005e-15	-1.0742852742638	0.803	0.961	2.98257319156786e-11	5	msi
2.90303193510658e-15	0.268563139729839	0.47	0.176	2.99854168577159e-11	5	bab2
2.9922102980899e-15	0.347841450704567	0.318	0.1	3.09065401689706e-11	5	AdamTS-A
3.4678907800473e-15	0.609746523206779	0.955	0.819	3.58198438671085e-11	5	CG5590
3.75185847702619e-15	-1.04217396116923	0.038	0.377	3.87529462092035e-11	5	RhoGEF64C
3.89940845229474e-15	-0.63497925773147	0.008	0.346	4.02769899037523e-11	5	CG11438
4.14100314207973e-15	0.542924552958389	0.902	0.7	4.27724214545415e-11	5	yip2
4.82228997186151e-15	-0.622820427110387	0.795	0.922	4.98094331193576e-11	5	CG8677
5.32510807163898e-15	0.369424494242955	0.311	0.097	5.50030412719591e-11	5	cu
6.17730511040951e-15	0.715210432890031	0.992	0.907	6.38053844854198e-11	5	GstE12
6.64971567291451e-15	-0.620908038406494	0.985	0.99	6.8684913185534e-11	5	br
6.67623469669035e-15	0.476165945425914	0.28	0.085	6.89588281821146e-11	5	Gbs-70E
6.97963684174576e-15	-1.5747494763246	0.129	0.452	7.2092668938392e-11	5	eya
8.00906114481101e-15	-0.566368132332193	0.97	0.998	8.27255925647529e-11	5	CG1943
8.14048931699949e-15	-0.557770109485856	1	1	8.40831141552877e-11	5	Hsp27
8.37247782021807e-15	-0.653280868544638	0.326	0.658	8.64793234050324e-11	5	tara
8.40901250848281e-15	0.554061278360538	0.97	0.936	8.68566902001189e-11	5	PHGPx
9.13269325796395e-15	-1.05128285365166	0.795	0.88	9.43315886615097e-11	5	CG3655
9.33127169941601e-15	-0.658907785148493	0.735	0.872	9.6382705383268e-11	5	zld
9.35807507405935e-15	-0.670335291603238	0.015	0.345	9.6659557439959e-11	5	CG17672
9.48147457893291e-15	0.624882284548997	0.606	0.336	9.79341509257981e-11	5	CG16985
1.05826233099004e-14	-0.579285878261307	0.902	0.954	1.09307916167961e-10	5	skd
1.33992731685947e-14	0.849016449853957	0.712	0.491	1.38401092558414e-10	5	ALiX
1.65386442866833e-14	-1.41669964820188	0.061	0.391	1.70827656837152e-10	5	CG4914
1.67600522938937e-14	-1.1606864803647	0.682	0.84	1.73114580143628e-10	5	glec
2.04319728841194e-14	-0.614311442080511	0.652	0.858	2.11041847920069e-10	5	nej
2.14298085097483e-14	-0.531072429716015	1	1	2.2134849209719e-10	5	Bacc
2.28004126953246e-14	-0.531007861479137	0.015	0.341	2.35505462730008e-10	5	CG14223
2.52378561409981e-14	0.750766860342901	0.621	0.349	2.6068181608037e-10	5	Ect4
2.78820048528404e-14	0.447918611742249	0.992	0.968	2.87993228124989e-10	5	CCT8
3.00315090564487e-14	-1.74263643322158	0.061	0.385	3.10195457044059e-10	5	hui
3.04488879035907e-14	-1.20328311463482	0.689	0.847	3.14506563156188e-10	5	Dl
3.616731420333e-14	-0.794160168268408	0.038	0.364	3.73572188406196e-10	5	pwn
4.22485616113995e-14	0.576338037098699	0.871	0.65	4.36385392884145e-10	5	CG40160
4.30095999527643e-14	-0.653981384456174	0.386	0.704	4.44246157912103e-10	5	Coop
4.33473254404222e-14	-0.593183007526125	0.008	0.324	4.47734524474121e-10	5	CG32137
4.48681675125168e-14	0.439089439120111	0.447	0.192	4.63443302236786e-10	5	arx
4.56813950600071e-14	0.914386777565871	0.674	0.418	4.71843129574813e-10	5	ifc
4.59581432077399e-14	0.825035101408498	0.811	0.658	4.74701661192746e-10	5	CG44838
4.63596960553765e-14	0.456079459543566	0.985	0.862	4.78849300555984e-10	5	Thiolase
4.99752052032462e-14	-0.733823780894214	0.826	0.918	5.1619389454433e-10	5	CG11486
5.73775263604053e-14	-0.624100156414064	0.742	0.875	5.92652469776627e-10	5	east
6.08899931576223e-14	-0.469145866056485	0.97	0.987	6.28932739325081e-10	5	CG5532
6.61812572667157e-14	0.401483548170835	0.439	0.185	6.83586206307907e-10	5	Naa60
6.99921783960822e-14	0.50635266602479	0.5	0.24	7.22949210653133e-10	5	p38a
7.48118706903087e-14	-1.01735348023182	0.061	0.385	7.72731812360199e-10	5	Blimp-1
8.27363804595462e-14	0.52140842712046	0.667	0.4	8.54584073766653e-10	5	mtm
8.31558752255234e-14	-0.998175231951586	0.553	0.79	8.58917035204431e-10	5	CG42342
9.75521534471595e-14	0.581694298810179	0.652	0.379	1.00761619295571e-09	5	CR6900
1.04136229297061e-13	0.578796070391772	0.962	0.965	1.07562311240934e-09	5	Cyt-b5
1.04175195697218e-13	0.517496140608027	0.947	0.834	1.07602559635656e-09	5	CG7834
1.16913992503868e-13	-1.17010818918186	0.053	0.364	1.20760462857245e-09	5	so
1.17171071526166e-13	0.890893909170179	0.902	0.912	1.21025999779377e-09	5	Gdh
1.25694503356201e-13	-0.658706580245706	0.114	0.448	1.2982985251662e-09	5	Cln7
1.41312913884157e-13	-0.744254258595726	0.977	0.994	1.45962108750946e-09	5	klar
1.47875030401643e-13	-0.806775499601091	0.068	0.394	1.52740118901857e-09	5	CG4928
1.48805934492088e-13	-0.690998079556908	0.47	0.715	1.53701649736877e-09	5	norpA
1.57329500799022e-13	-0.551294992975026	0.03	0.349	1.6250564137531e-09	5	Fbxl7
1.67667807909202e-13	0.46825590209543	0.985	0.908	1.73184078789415e-09	5	CCT7
2.04648010378451e-13	-0.593183007526125	0.28	0.613	2.11380929919902e-09	5	ph-p
2.13821739009513e-13	0.329377044348278	0.303	0.098	2.20856474222926e-09	5	CG31915
2.48831047237996e-13	-0.723841761493773	0.288	0.592	2.57017588692126e-09	5	fbp
2.65854465965174e-13	-0.666245974138415	0.962	0.981	2.74601077895428e-09	5	PMCA
2.73612386290365e-13	0.532750356089397	0.447	0.205	2.82614233799318e-09	5	mbc
3.04156234952024e-13	0.462894710341014	0.409	0.17	3.14162975081945e-09	5	GstT3
3.05702306382658e-13	-0.590782369918834	0.03	0.34	3.15759912262647e-09	5	CG9990
3.31258176499319e-13	0.50883819574066	1	1	3.42156570506146e-09	5	betaTub56D
3.31813739422423e-13	0.400032387906766	0.386	0.144	3.42730411449421e-09	5	CG31705
3.50431121274401e-13	-0.556383089323173	0.015	0.32	3.61960305164329e-09	5	emp
3.55377231394881e-13	-0.575227073301172	0.326	0.649	3.67069142307773e-09	5	CBP
3.92659553509021e-13	0.574524168666369	0.773	0.577	4.05578052819467e-09	5	EndoGI
3.97606831826052e-13	-0.635691553515451	0.091	0.413	4.10688096593130e-09	5	ds
4.1501231851823e-13	-0.625072333217103	0.795	0.926	4.28666223797480e-09	5	rudhira
4.15646221847039e-13	0.421070738065022	1	0.999	4.29320982545807e-09	5	ND-MLRQ
4.17657995048254e-13	-0.729694558443135	0.121	0.453	4.31398943085342e-09	5	CR43051
4.26987401281414e-13	-0.920694934800308	0.689	0.864	4.41035286783572e-09	5	nkd
4.48830806856869e-13	-0.519808720162111	0.955	0.993	4.6359734040246e-09	5	Atg8a
4.63206190257489e-13	-0.570419664669041	0.333	0.691	4.78445673916961e-09	5	MP1
4.87544863403982e-13	-0.548260025700902	0.015	0.317	5.03585089409973e-09	5	Best2
5.19435966081919e-13	0.485218452935446	0.864	0.693	5.36525409366014e-09	5	Vha68-2
5.56684289009141e-13	0.500073970349463	0.97	0.824	5.74999202117542e-09	5	Imp
5.78854260038107e-13	-0.596593635688777	0.121	0.442	5.97898565193361e-09	5	dlp
5.8720983551357e-13	-0.571366492338945	0.015	0.312	6.06529039101966e-09	5	tok
5.94274934379458e-13	-0.608417521221285	0.697	0.859	6.13826579720542e-09	5	l(3)L1231
5.96903373427661e-13	-0.912291718173847	0.826	0.927	6.16541494413431e-09	5	CG7971
6.33260368467408e-13	-0.556192097025943	0.47	0.73	6.54094634589986e-09	5	olf186-F
6.56013648161016e-13	-0.545886749911402	0.765	0.904	6.77596497185513e-09	5	CG42724
7.05249721037321e-13	0.56695437620513	0.674	0.404	7.28452436859449e-09	5	CG6028
7.14015431706995e-13	0.496050811288865	0.856	0.654	7.37506539410155e-09	5	CG5969
7.67123221054872e-13	0.49597691326057	0.553	0.297	7.92361575027577e-09	5	Ssadh
7.96968235654028e-13	0.636105386715038	0.508	0.262	8.23188490607045e-09	5	wun
8.02246648371042e-13	0.510365728531413	0.727	0.462	8.28640563102449e-09	5	CG7453
8.29230001923526e-13	-0.551704435564983	0.045	0.347	8.5651166898681e-09	5	CG13377
8.31455204492299e-13	0.273357808867732	1	1	8.58810080720096e-09	5	FK506-bp2
8.78533437981183e-13	-0.578141430920104	0.568	0.771	9.07437188090763e-09	5	CG11122
9.27742529823971e-13	-0.769596711864613	0.78	0.876	9.58265259055179e-09	5	Spn27A
9.2839115873186e-13	-0.542518400420153	0.159	0.47	9.58935227854138e-09	5	Eogt
9.41045685039935e-13	-0.577646319921978	0.038	0.341	9.72006088077749e-09	5	Pvr
9.95706081532546e-13	0.748922969298868	0.485	0.239	1.02846481161497e-08	5	loco
1.01867363251047e-12	0.406816992473875	0.386	0.154	1.05218799502007e-08	5	CG7966
1.0387609889355e-12	-0.552965282711557	0.023	0.32	1.07293622547148e-08	5	CG17121
1.11279250726766e-12	-0.520993641116481	0.023	0.317	1.14940338075677e-08	5	kkv
1.15933121122048e-12	-0.422521454535093	0.985	0.999	1.19747320806964e-08	5	CtBP
1.18345231045314e-12	0.526607811052056	0.545	0.279	1.22238789146705e-08	5	CG9436
1.20092143110451e-12	-0.688987239995671	0.538	0.763	1.24043174618785e-08	5	CG3902
1.32778438117e-12	-2.36288242398426	0.182	0.465	1.3714684873105e-08	5	Gasp
1.38894765057134e-12	-0.581975878846419	0.386	0.642	1.43464402827514e-08	5	yrt
1.48286796586615e-12	-0.470927257475126	0.886	0.965	1.53165432194314e-08	5	Ars2
1.49613160432582e-12	-1.65085207208535	0.076	0.383	1.54535433410814e-08	5	CG15282
1.50798818453618e-12	0.518154717440705	0.985	0.89	1.55760099580742e-08	5	Fas2
1.91825216156282e-12	-0.996457365401985	0.023	0.316	1.98136265767823e-08	5	CG31869
1.97305166629886e-12	1.05615773765907	0.962	0.866	2.03796506612009e-08	5	luna
2.15966550185516e-12	0.289696614237486	0.28	0.092	2.23071849686619e-08	5	CG40472
2.19107839667309e-12	-0.56651608048392	0.561	0.8	2.26316487592363e-08	5	upSET
2.29519092648231e-12	-0.306671006119506	1	1	2.37070270796358e-08	5	eIF3i
2.31041315008977e-12	0.481278675634978	0.765	0.506	2.38642574272773e-08	5	CG1665
2.90973338802524e-12	-0.64244087094437	0.023	0.308	3.00546361649127e-08	5	dan
3.12856467531833e-12	0.709288051794255	0.417	0.192	3.23149445313631e-08	5	Dpck
3.2178439155791e-12	-0.682633221130723	0.886	0.949	3.32371098040165e-08	5	DnaJ-1
3.51475954635671e-12	-0.493214806602494	0.038	0.333	3.63039513543184e-08	5	uif
4.03965550371717e-12	0.684614417167146	0.811	0.62	4.17256016978946e-08	5	ics
4.22090833415147e-12	-0.5146482379359	0.667	0.835	4.35977621834505e-08	5	G9a
4.38461486941735e-12	-0.657784183056116	0.447	0.691	4.52886869862118e-08	5	baz
4.98245822757771e-12	0.446578210740636	0.598	0.338	5.14638110326502e-08	5	CG4860
5.03744651450634e-12	-0.571920038886888	0.606	0.824	5.2031785048336e-08	5	bif
5.72140461384607e-12	-0.479640475981331	0.045	0.332	5.90963882564161e-08	5	Zasp52
5.96913740056467e-12	-0.674064709235165	0.03	0.314	6.16552202104325e-08	5	danr
6.21875416510068e-12	0.568452925377723	0.455	0.216	6.4233511771325e-08	5	pigs
7.12698432453678e-12	-1.43714640028884	0.432	0.656	7.36146210881404e-08	5	E(spl)malpha-BFM
7.26442156841382e-12	-0.3745147584472	0.705	0.907	7.50342103801463e-08	5	pck
7.29016436968783e-12	-0.678071905112637	0.409	0.655	7.53001077745055e-08	5	CG1969
7.31020998415794e-12	0.365063909289541	0.985	0.971	7.55071589263674e-08	5	CG15098
7.32054810130509e-12	-0.533175698161848	0.015	0.296	7.56139413383803e-08	5	CG1607
7.65052000404488e-12	0.740328164911836	0.917	0.753	7.90222211217796e-08	5	CG14207
8.45277467416686e-12	0.261925312095351	0.303	0.105	8.73087096094695e-08	5	CG34423
9.61384412687106e-12	0.441680484436	0.924	0.82	9.93013959864512e-08	5	Arpc1
1.17870273817016e-11	-0.656400308637041	0.962	0.968	1.21748205825596e-07	5	CG6287
1.19057970933353e-11	-0.497258587527589	0.008	0.277	1.22974978177061e-07	5	spz6
1.20848507682743e-11	-0.624642273231753	0.795	0.893	1.24824423585506e-07	5	CG34401
1.21545667868682e-11	-0.543035360937374	0.015	0.287	1.25544520341562e-07	5	Tmhs
1.22760905890813e-11	-1.26278794908266	0.955	0.955	1.26799739694621e-07	5	stai
1.23965088117412e-11	-0.77533693899543	0.068	0.352	1.28043539516475e-07	5	Cht6
1.28562504512138e-11	-0.506247370754843	0.386	0.661	1.32792210910587e-07	5	Actn
1.29753170590657e-11	0.670853617897046	0.712	0.516	1.34022049903089e-07	5	scf
1.3039573493794e-11	0.50913689662368	0.788	0.6	1.34685754617399e-07	5	rho-4
1.33382576952214e-11	0.433929224238592	0.455	0.225	1.37770863733942e-07	5	Ipk2
1.40841601942455e-11	-0.5422779052691	0.152	0.45	1.45475290646362e-07	5	GNBP1
1.45061582223766e-11	0.464511756143991	0.985	0.97	1.49834108278928e-07	5	Neb-cGP
1.45860983575065e-11	0.426188290355295	1	0.932	1.50659809934685e-07	5	Glo1
1.47696724994336e-11	-0.560158673679854	0.03	0.305	1.5255594724665e-07	5	CG3823
1.49064050733739e-11	0.71125113592194	0.841	0.697	1.53968258002879e-07	5	ras
